Libéllé Département;Nom Famille;Code Produit;Code Coloris;Nom Produit;E-COMMERCE AXE 1;E-COMMERCE AXE 2;E-COMMERCE AXE 3;E-COMMERCE AXE 4;Marque;Theme;Libellé Court
FEMME;FOULARD ECHARPE               ;77530016;32;TIGRE;;;;;AFFINITES;;FOULARD AVEC STRASS
FEMME;FOULARD ECHARPE               ;77530037;03;TRIROSACE;;;;;AFFINITES;;FOULARD DENTELLE
FEMME;FOULARD ECHARPE               ;77530042;13;PAMPILLE;;;;;AFFINITES;;ETOLE DENTELLE
FEMME;BIJOUTERIE                    ;77520018;14;COEURSTRASS;;;;;AFFINITES;;COLLIER STRASS
FEMME;FOULARD ECHARPE               ;77530030;45;PIONNIER;;;;;AFFINITES;;FOULARD BANDE SATIN
FEMME;FOULARD ECHARPE               ;77530033;75;ROSE;;;;;AFFINITES;;FOULARD FANTAISIE
FEMME;BIJOUTERIE                    ;77520013;32;FOLK;;;;;AFFINITES;;COLLIER EMAIL
FEMME;FOULARD ECHARPE               ;77530001;26;ELEPHANT;;;;;AFFINITES;;FOULARD IMPRIME
FEMME;ACCESSOIRE AUTRE              ;77700005;90;PC/PAPILLON;;;;;AFFINITES;;PORTE CLE FANTAISIE
FEMME;ROBE ETE                      ;76030021;10;FIBIKAT;;;;;AFFINITES;PASHMINA;ROBE EN FIBRANNE
FEMME;PEAU                          ;76700002;26;PU PERF;;;;;AFFINITES;IPANEMA;BLOUSON EN PU
FEMME;VESTE ETE ML                  ;76870001;23;* VSIMILICUIR;;;;;AFFINITES;PASHMINA;PERFECTO SIMILICUIR
FEMME;VESTE ETE MC                  ;76890007;64;NAPOLITO;;;;;AFFINITES;PRETTY;VESTE VILLE
FEMME;VESTE ETE MC                  ;76890010;03;* VBOLRAN;;;;;AFFINITES;NACRE;BOLERO CEREMONIE
FEMME;PULL UNI                      ;77010003;41;INDI;;;;;AFFINITES;PONDICHERY;PULL AVEC BRODERIES
FEMME;PULL UNI                      ;77010004;23;GIRAFE;;;;;AFFINITES;FOLK ARMY;PULL MOTIF GIRAFE
FEMME;PULL UNI                      ;77010009;26;MCCROOP;;;;;AFFINITES;IPANEMA;PULL COURT DEBARDEUR
FEMME;PULL UNI                      ;77019003;10;CS-NOEUDOS;;;;;AT FEMME;PASHMINA;PULL NOEUDS DOS
FEMME;CARDIGAN                      ;77050010;18;DCARD;;;;;AFFINITES;JAIPUR;CARDIGAN DELAVE
FEMME;CARDIGAN                      ;77050019;26;CACHMULTICO;;;;;AFFINITES;IPANEMA;GILET A PANS
FEMME;T SHIRT ML                    ;77110012;12;FLAM/EPAULE;;;;;AFFINITES;MONSOON;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML                    ;77110017;01;POTTER;;;;;AFFINITES;NAVY POP;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML                    ;77110024;03;JAIPUR;;;;;AFFINITES;JAIPUR;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML;77120008;32;VISC/PLUMES;;;;;AFFINITES;FOLK ARMY;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML;77120009;41;DEV/PONDICHERY;;;;;AFFINITES;PIONNIER;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML;77120014;10;DEV/PAPILLON;;;;;AFFINITES;KALINKA;TEE SHIRT UNI 
FEMME;T SHIRT MC                    ;77130003;01;BOWSTRIPES;;;;;AFFINITES;NAVY POP;TEE SHIRT A RAYURES FANTAISIE
FEMME;T SHIRT MC                    ;77130028;26;DEV/IPANEMA;;;;;AFFINITES;IPANEMA;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC                    ;77130041;23;DEV/TROPICAL;;;;;AFFINITES;FOLK ARMY;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC;77140001;10;JICO;;;;;AFFINITES;KALINKA;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC;77140018;26;* BICOGEO;;;;;AFFINITES;IPANEMA;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC;77140036;26;LINIKAT;;;;;AFFINITES;IPANEMA;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC;77140037;10;GALON/IKAT;;;;;AFFINITES;KALINKA;TEE SHIRT UNI
FEMME;T SHIRT MC;77140043;18;BASE/JAIPUR;;;;;AFFINITES;JAIPUR;TUNIQUE FANTAISIE
FEMME;TS BASIC;77160001;33;MC TRESSES;;;;;AFFINITES;FOLK ARMY;TEE SHIRT UNI
FEMME;CHEMISIER ML                  ;77219002;62;YORNOUEE UNI;;;;;AT FEMME;PONDICHERY;TUNIQUE UNIE DOUBLEE
FEMME;CHEMISIER MC                  ;77230004;03;DOBBY BOUQUET;;;;;AFFINITES;FOLK ARMY;CHEMISE DOBBY IMPRIMEE
FEMME;CHEMISIER MC                  ;77230027;34;* FIBPOCHES R;;;;;AFFINITES;MONSOON;TUNIQUE IMPRIMEE POCHES
FEMME;CHEMISIER MC                  ;77230031;03;* SOFIA;;;;;AFFINITES;JAIPUR;CHEMISE LONGUE IMPRIMEE
FEMME;CHEMISIER MC                  ;77230048;26;CLOUIKAT;;;;;AFFINITES;IPANEMA;TUNIQUE UNIE CLOUS
FEMME;CHEMISIER MC                  ;77230052;65;JENNY;;;;;AFFINITES;VINTAGE;TUNIQUE UNIE CLOUS
FEMME;CHEMISIER MC                  ;77230058;03;EDGAR;;;;;AFFINITES;VINTAGE;TUNIQUE IMPRIMEE RAYURES ET FLEURS
FEMME;JUPE VILLE                    ;77310002;40;FRISE EAGLE;;;;;AFFINITES;IPANEMA;JUPE EN JEAN
FEMME;JUPE VILLE                    ;77310020;40;* JDARKGALON;;;;;AFFINITES;IPANEMA;JUPE EN JEAN CEINTUREE
FEMME;JUPE ETE                      ;77330003;40;IKATHENDRIX;;;;;AFFINITES;IPANEMA;JUPE EN JEAN DETENTE
FEMME;PANTALON ETE                  ;77430011;40;LOSANGE CTR;;;;;AFFINITES;PIONNIER;JEAN BLEU DETENTE
FEMME;PANTALON ETE                  ;77430015;32;TIPEE PEACH;;;;;AFFINITES;FOLK ARMY;PANTALON DETENTE AVEC CEINTURE
FEMME;PANTALON ETE                  ;77430017;26;CHINO STUDS;;;;;AFFINITES;VINTAGE;PANTALON CHINO AVEC CEINTURE CLOUS
FEMME;PANTALON ETE                  ;77430018;40;BERFLEUR;;;;;AFFINITES;PIONNIER;JEAN BLEU BRODE
FEMME;PANTALON ETE                  ;77430057;26;BENGALIZE;;;;;AFFINITES;IPANEMA;TREGGING 7/8 EN BENGALINE
FEMME;PANTALON ETE                  ;77430059;26;* PMIMI;;;;;AFFINITES;IPANEMA;PANTACOURT ZIP ET CLOU
FEMME;PANTALON ETE                  ;77430061;26;LEA PONT;;;;;AFFINITES;IPANEMA;PANTACOURT DETENTE
FEMME;PANTALON ETE                  ;77430064;26;* PEQIAO;;;;;AFFINITES;IPANEMA;PANTALON TRANSFERT
FEMME;PANTALON ETE                  ;77430069;18;* DOROTHY;;;;;AFFINITES;JAIPUR;PANTACOURT DETENTE
FEMME;PANTALON ETE                  ;77430070;12;* MATERAZIPS;;;;;AFFINITES;NAVY POP;PANTALON DETENTE
FEMME;CEINTURE                      ;77510003;26;TRESSEE;;;;;AFFINITES;;CEINTURE TRESSEE
FEMME;CEINTURE                      ;77510007;10;EL/COEUR;;;;;AFFINITES;;CEINTURE ELASTIQUEE
FEMME;CEINTURE                      ;77510010;40;PLAQUE;;;;;AFFINITES;;CEINTURE PLAQUE METAL
FEMME;CEINTURE                      ;77510012;13;STUDS;;;;;AFFINITES;;CEINTURE FANTAISIE
FEMME;CEINTURE                      ;77519006;40;LASER;;;;;AT FEMME;;CEINTURE CUIR
FEMME;BIJOUTERIE                    ;77520012;13;PAPILLON;;;;;AFFINITES;;COLLIER EMAIL
FEMME;BIJOUTERIE                    ;77520029;14;FILSTRASS;;;;;AFFINITES;;COLLIER METAL
FEMME;BIJOUTERIE                    ;77520038;14;BO HIBOU FILIGRANE;;;;;AFFINITES;;BO HIBOU
FEMME;ROBE ETE                      ;76030001;10;PATCH PLUMETI;;;;;AFFINITES;BANDANA;ROBE FANTAISIE
FEMME;ROBE ETE                      ;76030025;15;ZIPVOLRESIL;;;;;AFFINITES;JAIPUR;ROBE EN RESILLE
FEMME;PULL UNI                      ;77019001;23;T-DENTELLE;;;;;AT FEMME;PIONNIER;PULL AVEC DENTELLE
FEMME;CARDIGAN                      ;77050003;26;CARDPOILU;;;;;AFFINITES;IPANEMA;CARDIGAN POILU
FEMME;T SHIRT ML;77120020;40;ELEPHANT;;;;;AFFINITES;PONDICHERY;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML;77120026;33;FLAM/ARMY;;;;;AFFINITES;FOLK ARMY;TEE SHIRT FANTAISIE 
FEMME;T SHIRT MC                    ;77130001;34;MACRA/BTS;;;;;AFFINITES;MONSOON;TEE SHIRT UNI FANTAISIE
FEMME;T SHIRT MC;77140007;10;FLAM/FLEURETTE;;;;;AFFINITES;KALINKA;TEE SHIRT ESPRIT CAPE
FEMME;TS BASIC;77160005;13;* 3/4 CUBE;;;;;AFFINITES;MONSOON;TEE SHIRT UNI
FEMME;CHEMISIER MC                  ;77230037;62;ROMY;;;;;AFFINITES;PONDICHERY;TUNIQUE IMPRIMEE MACRAME
FEMME;CHEMISIER MC                  ;77230044;41;TUNIKAT;;;;;AFFINITES;PONDICHERY;TUNIQUE IMPRIMEE DOS UNI
FEMME;JUPE VILLE                    ;77310001;13;JEAN JACQUARD;;;;;AFFINITES;MONSOON;JUPE EN JEAN DETENTE
FEMME;JUPE VILLE                    ;77310006;10;UNO FRAPPE;;;;;AFFINITES;PASHMINA;JUPE  VILLE
FEMME;JUPE VILLE                    ;77319005;42;MINIFROU;;;;;AT FEMME;NAVY POP;JUPE EVASEE VILLE
FEMME;JUPE VILLE                    ;77319010;10;TOLEDA UNIE;;;;;AT FEMME;;JUPE DETENTE
FEMME;PANTALON ETE                  ;77430029;10;JEANIKAT;;;;;AFFINITES;PASHMINA;JEAN GRIS DETENTE
FEMME;PANTALON ETE                  ;77430035;15;COTONMAILLE;;;;;AFFINITES;JAIPUR;PANTACOURT DETENTE EN COTON
FEMME;PANTALON ETE                  ;77430051;12;* TREGABZIP;;;;;AFFINITES;NAVY POP;PANTALON DETENTE
FEMME;PANTALON ETE                  ;77430057;10;BENGALIZE;;;;;AFFINITES;PASHMINA;TREGGING 7/8 EN BENGALINE
FEMME;PANTALON ETE                  ;77430065;15;* PCLOUBROD;;;;;AFFINITES;JAIPUR;PANTACOURT BRODE
FEMME;BIJOUTERIE                    ;77520024;65;MULTIVERRE;;;;;AFFINITES;;COLLIER VERRE
FEMME;ACCESSOIRE AUTRE              ;77709010;10;B/RECTANGLE;;;;;AT FEMME;;BARETTE 
FEMME;VESTE ETE ML                  ;76879004;41;EMBOSSESOUPLE;;;;;AT FEMME;PONDICHERY;VESTE EN SIMILI CUIR
FEMME;CARDIGAN                      ;77050020;23;POCKETPOINTE;;;;;AFFINITES;PONDICHERY;GILET AJOURE
FEMME;CARDIGAN                      ;77050026;34;2 BTPOINTEL;;;;;AFFINITES;MONSOON;GILET UNI AJOURE
FEMME;T SHIRT MC                    ;77130032;13;VOL/JINAN;;;;;AFFINITES;MONSOON;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC                    ;77130052;03;DEV/ROMANTIC;;;;;AFFINITES;ROMANTIC DENIM;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC;77140025;10;GIL/RESILLE;;;;;AFFINITES;KALINKA;GILET UNI RESILLE
FEMME;TS BASIC;77160002;01;DEB CHAINETTE;;;;;AFFINITES;BASI;DEBARDEUR UNI
FEMME;CHEMISIER MC                  ;77230009;26;IPABRODE;;;;;AFFINITES;IPANEMA;TUNIQUE UNIE BRODEE
FEMME;CHEMISIER MC                  ;77230017;01;BRODEMOON;;;;;AFFINITES;MONSOON;TUNIQUE UNIE BRODEE
FEMME;BIJOUTERIE                    ;77520015;23;ZEBRE;;;;;AFFINITES;;COLLIER NACRE
FEMME;T SHIRT MC                    ;77130051;03;JUMBO;;;;;AFFINITES;JAIPUR;TEE SHIRT FANTAISIE
FEMME;TS BASIC;77160005;10;* 3/4 CUBE;;;;;AFFINITES;KALINKA;TEE SHIRT UNI
FEMME;PANTALON ETE                  ;77430039;41;DOUBLEZIP;;;;;AFFINITES;PONDICHERY;PANTALON EN COTON STRETCH DETENTE
FEMME;PANTALON ETE                  ;77439001;10;BENGACUIR;;;;;AT FEMME;PASHMINA;TREGGING AVEC FAUX CUIR
FEMME;CEINTURE                      ;77519007;90;ANNEAUX;;;;;AT FEMME;;CEINTURE FANTAISIE
FEMME;BIJOUTERIE                    ;77520030;84;RONDNACRE;;;;;AFFINITES;;COLLIER EMAIL
FEMME;BIJOUTERIE                    ;77529006;14;S/BRELOQUE;;;;;AT FEMME;;SAUTOIR METAL
FEMME;CEINTURE                      ;77519003;13;SERPENT;;;;;AT FEMME;;CEINTURE CUIR
FEMME;BIJOUTERIE                    ;77520005;40;BR/MULTI;;;;;AFFINITES;;BRACELET FANTAISIE
FEMME;BIJOUTERIE                    ;77520022;64;STRASS;;;;;AFFINITES;;COLLIER PERLE DE VERRE
FEMME;BIJOUTERIE                    ;77520034;90;S/MULTI;;;;;AFFINITES;;SAUTOIR FANTAISIE
FEMME;FOULARD ECHARPE               ;77539012;03;RUCHSEQUIN;;;;;AT FEMME;;ETOLE DENTELLE
FEMME;BIJOUTERIE                    ;77520039;83;S/NACRE;;;;;AFFINITES;;SAUTOIR NACRE
FEMME;BIJOUTERIE                    ;77520050;60;IKAT;;;;;AFFINITES;;COLLIER MULTIRANGS
FEMME;ACCESSOIRE AUTRE              ;77700002;10;PC/chat;;;;;AFFINITES;;porte clés
FEMME;CHEMISIER ML                  ;77219001;23;* BICOLOJAK;;;;;AT FEMME;PONDICHERY;TUNIQUE UNIE BICOLORE
FEMME;BIJOUTERIE                    ;77520002;40;S/ELEPHANT;;;;;AFFINITES;;SAUTOIR PENDENTIF
FEMME;BIJOUTERIE                    ;77520003;13;S/HIBOU;;;;;AFFINITES;;SAUTOIR FANTAISIE
FEMME;BIJOUTERIE                    ;77520049;83;BR/MADAGASCAR;;;;;AFFINITES;;BRACELET FANTAISIE
FEMME;FOULARD ECHARPE               ;77530014;26;PAPSTRASS;;;;;AFFINITES;;FOULARD STRASS
FEMME;BIJOUTERIE                    ;77520025;65;FEUILLE;;;;;AFFINITES;;COLLIER EMAIL
FEMME;FOULARD ECHARPE               ;77530023;40;PATCHGEO;;;;;AFFINITES;;FOULARD BANDE SATIN
FEMME;ROBE ETE                      ;76030002;23;JACQFXCUIR;;;;;AFFINITES;PASHMINA;ROBE BI-MATIERE 
FEMME;ROBE ETE                      ;76030008;13;* MILLEFEUIL;;;;;AFFINITES;PRETTY;ROBE CEREMONIE
FEMME;ROBE ETE                      ;76030028;13;PRETTY;;;;;AFFINITES;PRETTY;ROBE EN DENTELLE
FEMME;ROBE ETE                      ;76030031;62;ZIPVOLPONDI;;;;;AFFINITES;PONDICHERY;ROBE EN MAILLE
FEMME;ROBE ETE                      ;76030032;10;COQUELICOT;;;;;AFFINITES;BANDANA;ROBE VOILE DE COTON
FEMME;ROBE ETE                      ;76030034;15;WALLI;;;;;AFFINITES;JAIPUR;ROBE EN CHIFFON FANTAISIE
FEMME;ROBE ETE                      ;76039007;26;UNILIN;;;;;AT FEMME;IPANEMA;ROBE EN LIN
FEMME;PEAU                          ;76700004;25;CUIR QUILTING;;;;;AFFINITES;FOLK ARMY;VESTE EN CUIR DETENTE
FEMME;VESTE ETE ML                  ;76879003;84;* VSIMILIVEST;;;;;AT FEMME;FOLK ARMY;VESTE SIMILICUIR
FEMME;VESTE ETE MC                  ;76890006;13;WATERFALL;;;;;AFFINITES;PRETTY;BOLERO VILLE
FEMME;VESTE ETE MC                  ;76890009;03;* VLUCAS;;;;;AFFINITES;ROMANTIC DENIM;VESTE JACQUARD
FEMME;VESTE ETE MC                  ;76890016;33;* VLOUBROD;;;;;AFFINITES;FOLK ARMY;VESTE DETENTE
FEMME;PULL FANTAISIE                ;77030007;23;CABOCHONS;;;;;AFFINITES;PASHMINA;PULL TORSADES CABOCHONS
FEMME;PULL FANTAISIE                ;77030008;13;T-RAYE;;;;;AFFINITES;MONSOON;PULL FANTAISIE RAYE
FEMME;CARDIGAN                      ;77050012;10;POCHECHARPE;;;;;AFFINITES;PASHMINA;GILET UNI COL ECHARPE
FEMME;CARDIGAN                      ;77050013;13;VESTON;;;;;AFFINITES;MONSOON;GILET UNI COL ECHARPE
FEMME;CARDIGAN                      ;77050014;41;TORSETTE;;;;;AFFINITES;PONDICHERY;GILET TORSADE
FEMME;T SHIRT ML                    ;77110018;33;2 EN 1/NEO;;;;;AFFINITES;FOLK ARMY;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML                    ;77110020;13;RAYCLOUS;;;;;AFFINITES;MONSOON;TEE SHIRT RAYE
FEMME;T SHIRT ML;77120011;41;CREP/COLLIER;;;;;AFFINITES;PONDICHERY;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML;77120023;41;CRYST/IKAT;;;;;AFFINITES;PONDICHERY;TEE SHIRT FANTAISIE
FEMME;T SHIRT ML;77120025;40;CLOUS/EPAULE;;;;;AFFINITES;PONDICHERY;TEE SHIRT UNI CLOUS
FEMME;T SHIRT MC                    ;77130011;10;BASIC/STUDS;;;;;AFFINITES;KALINKA;TEE SHIRT UNI FANTAISIE
FEMME;T SHIRT MC                    ;77130012;26;VOLIERE;;;;;AFFINITES;VINTAGE;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC                    ;77130014;01;OISEAUX;;;;;AFFINITES;PIONNIER;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC                    ;77130023;01;INDIENNES;;;;;AFFINITES;PONDICHERY;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC                    ;77130047;03;DEV/UNI;;;;;AFFINITES;ROMANTIC DENIM;TEE SHIRT UNI
FEMME;T SHIRT MC;77140004;10;CAPE;;;;;AFFINITES;PASHMINA;CAPE FANTAISIE
FEMME;T SHIRT MC;77140010;62;CHAT;;;;;AFFINITES;PONDICHERY;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC;77140027;42;DEV/UNIFOIL;;;;;AFFINITES;NAVY POP;
FEMME;TS BASIC;77160002;10;DEB CHAINETTE;;;;;AFFINITES;BASI;DEBARDEUR UNI
FEMME;TS BASIC;77160003;41;TUNIVISCOSE;;;;;AFFINITES;PONDICHERY;TUNIQUE UNIE
FEMME;TS BASIC;77160004;40;* BOXBOUTONS;;;;;AFFINITES;PIONNIER;TEE SHIRT UNI
FEMME;TS BASIC;77160007;10;* 3/4 CUIR;;;;;AFFINITES;PASHMINA;TEE SHIRT UNI
FEMME;CHEMISIER ML                  ;77210018;40;TUNIPION;;;;;AFFINITES;PIONNIER;TUNIQUE LONGUE IMPRIMEE
FEMME;CHEMISIER MC                  ;77230001;32;DOBBARMY;;;;;AFFINITES;FOLK ARMY;CHEMISE UNIE BRODEE
FEMME;CHEMISIER MC                  ;77230007;01;UNIDOBBY;;;;;AFFINITES;MONSOON;CHEMISE DOBBY UNIE
FEMME;CHEMISIER MC                  ;77230008;15;TROUSSO;;;;;AFFINITES;JAIPUR;TUNIQUE UNIE BRODEE
FEMME;CHEMISIER MC                  ;77230022;26;* RUBY;;;;;AFFINITES;IPANEMA;TUNIQUE IMPRIMEE ELASTIQUEE
FEMME;CHEMISIER MC                  ;77230030;01;* RUBY CUPRO;;;;;AFFINITES;PIONNIER;TUNIQUE ELASTIQUEE IMPRIMEE
FEMME;CHEMISIER MC                  ;77230035;34;UNIBRODE;;;;;AFFINITES;MONSOON;TUNIQUE UNIE BRODEE
FEMME;CHEMISIER MC                  ;77230039;10;DRESSY;;;;;AFFINITES;KALINKA;TUNIQUE UNIE HABILLEE
FEMME;CHEMISIER MC                  ;77230065;03;* RUBY MC SE;;;;;AFFINITES;JAIPUR;TUNIQUE IMPRIMEE SEQUINS
FEMME;JUPE VILLE                    ;77310005;41;* JSIMILICUIR;;;;;AFFINITES;PONDICHERY;JUPE SIMILI CUIR
FEMME;PANTALON ETE                  ;77430028;26;PCFLAMMEZIP;;;;;AFFINITES;IPANEMA;PANTACOURT DETENTE EN COTON
FEMME;PANTALON ETE                  ;77430032;82;JUMPBRODE;;;;;AFFINITES;MADAGASCAR;CORSAIRE DETENTE
FEMME;PANTALON ETE                  ;77430036;10;TECSTUDS;;;;;AFFINITES;PASHMINA;PANTALON VILLE
FEMME;PANTALON ETE                  ;77430045;40;STONED FLEUR;;;;;AFFINITES;ROMANTIC DENIM;PANTACOURT JEAN BLEU ROULOTTE
FEMME;PANTALON ETE                  ;77430050;31;* ZIP PO;;;;;AFFINITES;MONSOON;PANTALON DETENTE
FEMME;CEINTURE                      ;77510001;10;ETOILE;;;;;AFFINITES;;CEINTURE FANTAISIE
FEMME;CEINTURE                      ;77519005;26;PICOTI;;;;;AT FEMME;;CEINTURE AVEC CHAINETTE
FEMME;BIJOUTERIE                    ;77529009;65;SET/CERE;;;;;AT FEMME;;PARRURE EMAIL
FEMME;FOULARD ECHARPE               ;77530009;53;RAYEIKAT;;;;;AFFINITES;;ETOLE TRESSEE
FEMME;ACCESSOIRE AUTRE              ;77709011;14;ST/CHAINE;;;;;AT FEMME;;CHAINE
FEMME;CARDIGAN                      ;77050006;18;PLAIDCLOUS;;;;;AFFINITES;JAIPUR;GILET COL ECHARPE STRASS
FEMME;T SHIRT ML;77120016;10;DEV/PATTE;;;;;AFFINITES;MONSOON;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC                    ;77130005;34;TUNI/BRODE;;;;;AFFINITES;MONSOON;TEE SHIRT UNI FANTAISIE
FEMME;T SHIRT MC                    ;77130008;42;DEV/ANCRE;;;;;AFFINITES;NAVY POP;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC                    ;77130050;03;1X1/POEME;;;;;AFFINITES;ROMANTIC DENIM;TEE SHIRT FANTAISIE
FEMME;T SHIRT MC;77140027;84;DEV/UNIFOIL;;;;;AFFINITES;FOLK ARMY;
FEMME;T SHIRT MC;77140039;80;IKAT/CLOUS;;;;;AFFINITES;IPANEMA;TEE SHIRT FANTAISIE
FEMME;TS BASIC;77160007;22;* 3/4 CUIR;;;;;AFFINITES;PASHMINA;TEE SHIRT UNI
FEMME;CHEMISIER ML                  ;77210021;10;TUNIKALI;;;;;AFFINITES;KALINKA;TUNIQUE LONGUE IMPRIMEE
FEMME;CHEMISIER ML                  ;77210028;32;* GALARMY;;;;;AFFINITES;FOLK ARMY;TUNIQUE IMPRIMée GALONS
FEMME;CHEMISIER MC                  ;77230024;01;TORIZIP;;;;;AFFINITES;NAVY POP;CHEMISE UNIE POCHES ZIPPEES
FEMME;CHEMISIER MC                  ;77230040;03;CUPROBRODE;;;;;AFFINITES;IPANEMA;TUNIQUE UNIE ELASTIQUEE
FEMME;JUPE VILLE                    ;77310003;26;SHINY COTON;;;;;AFFINITES;IPANEMA;JUPE EN COTON ENDUIT
FEMME;JUPE ETE                      ;77330012;15;* JLOUBROD;;;;;AFFINITES;JAIPUR;JUPE BRODEE
FEMME;JUPE ETE                      ;77330015;26;ELASTIKBASE;;;;;AFFINITES;IPANEMA;JUPE IMPRIMEE DETENTE
FEMME;PANTALON ETE                  ;77430002;23;PC IMPCASHMERE;;;;;AFFINITES;PONDICHERY;PANTACOURT IMPRIME DETENTE
FEMME;PANTALON ETE                  ;77430004;18;PC COTONFRONCE;;;;;AFFINITES;JAIPUR;PANTACOURT DETENTE
FEMME;PANTALON ETE                  ;77430017;18;CHINO STUDS;;;;;AFFINITES;JAIPUR;PANTALON CHINO AVEC CEINTURE CLOUS
FEMME;PANTALON ETE                  ;77430028;41;PCFLAMMEZIP;;;;;AFFINITES;KILIM;PANTACOURT DETENTE EN COTON
FEMME;PANTALON ETE                  ;77430043;10;PYRAZIP;;;;;AFFINITES;PASHMINA;PANTACOURT DETENTE
FEMME;PANTALON ETE                  ;77430050;26;* ZIP PO;;;;;AFFINITES;IPANEMA;PANTALON DETENTE
FEMME;PANTALON ETE                  ;77430052;10;LEGIMP;;;;;AFFINITES;PASHMINA;LEGGING IMPRIME
FEMME;PANTALON ETE                  ;77430062;41;LEA CARRE;;;;;AFFINITES;PONDICHERY;PANTACOURT DETENTE
FEMME;PANTALON ETE                  ;77430071;82;SHORTTREG;;;;;AFFINITES;MADAGASCAR;SHORT DETENTE
FEMME;CEINTURE                      ;77510016;10;EL/ECAILLE;;;;;AFFINITES;;CEINTURE ELASTIQUEE
FEMME;CEINTURE                      ;77519004;13;TRESSEE;;;;;AT FEMME;;CEINTURE TRESSEE
FEMME;BIJOUTERIE                    ;77520045;26;S/TORTUE;;;;;AFFINITES;;SAUTOIR FANTAISIE
FEMME;BIJOUTERIE                    ;77529003;40;AIGLE;;;;;AT FEMME;;COLLIER FANTAISIE
FEMME;FOULARD ECHARPE               ;77530018;90;POUPEE SOIE;;;;;AFFINITES;;FOULARD EN SOIE
FEMME;FOULARD ECHARPE               ;77530025;03;BRILLE;;;;;AFFINITES;;FOULARD UNI
FEMME;ROBE ETE                      ;76030006;10;ROBEUNOIKAT;;;;;AFFINITES;PASHMINA;ROBE FANTAISIE
FEMME;ROBE ETE                      ;76030011;01;EXOTICPAP;;;;;AFFINITES;MONSOON;ROBE LONGUE FANTAISIE
FEMME;PULL UNI                      ;77010006;13;FLEUR;;;;;AFFINITES;MONSOON;PULL BRODERIE FLEURS
FEMME;PULL FANTAISIE                ;77030005;13;TBLOCK;;;;;AFFINITES;NAVY POP;PULL FORME T FANTAISIE
FEMME;T SHIRT ML;77120014;40;DEV/PAPILLON;;;;;AFFINITES;PIONNIER;TEE SHIRT UNI 
FEMME;T SHIRT MC;77140003;32;CREPE/ZIP;;;;;AFFINITES;FOLK ARMY;TEE SHIRT FANTAISIE
FEMME;TS BASIC;77160001;10;MC TRESSES;;;;;AFFINITES;PASHMINA;TEE SHIRT UNI
FEMME;CHEMISIER MC                  ;77230016;01;CREPOMPON;;;;;AFFINITES;PONDICHERY;TUNIQUE UNIE BRODEE
FEMME;CHEMISIER MC                  ;77230072;26;* SOURIS MC;;;;;AFFINITES;IPANEMA;TUNIQUE IMPRIMEE ELASTIQUEE
FEMME;JUPE VILLE                    ;77310017;41;BICOJAC;;;;;AFFINITES;PIONNIER;JUPE DROITE EN JACQUARD
FEMME;PANTALON ETE                  ;77430021;40;PC GLYCO ZIP;;;;;AFFINITES;FOLK ARMY;PANTACOURT EN JEAN BLEU
FEMME;PANTALON ETE                  ;77430035;47;COTONMAILLE;;;;;AFFINITES;MONSOON;PANTACOURT DETENTE EN COTON
FEMME;CEINTURE                      ;77510011;14;CHAINENOEUD;;;;;AFFINITES;;CEINTURE CHAINE
FEMME;BIJOUTERIE                    ;77520006;14;METAL;;;;;AFFINITES;;COLLIER METAL
FEMME;BIJOUTERIE                    ;77520011;80;IPASTRASS;;;;;AFFINITES;;COLLIER EMAIL
FEMME;BIJOUTERIE                    ;77520027;26;LUNE;;;;;AFFINITES;;COLLIER METAL
FEMME;FOULARD ECHARPE               ;77539001;67;SOIEZIGZAG;;;;;AT FEMME;;FOULARD CARRE DE SOIE
FEMME;FOULARD ECHARPE               ;77539015;13;POISRAYE;;;;;AT FEMME;;FOULARD FANTAISIE
FEMME;ACCESSOIRE AUTRE              ;77709014;01;PC/RENARD;;;;;AT FEMME;;PORTE CLE STRASS
FEMME;CARDIGAN                      ;77050001;12;POCHCLOUS;;;;;AFFINITES;NAVY POP;CARDIGAN AVEC CLOUS
FEMME;CARDIGAN                      ;77059001;10;REVERSTUDS;;;;;AT FEMME;PASHMINA;CARDIGAN COL ECHARPE
